1377280000,45,4,300,2
1377280060,45.006695301483,4.0017939452186,325.88115870535,2
1377280120,45.009514346333,4.0054929145209,349.99866265466,2
1377280180,45.009802808493,4.009802354371,370.70904020014,2
1377280240,45.008047620031,4.0139378926395,386.60099611064,2
1377280300,45.004638082896,4.0173068884149,396.59158336886,2
1377280360,45.000000901478,4.0194591014697,399.99999989269,2
1377280420,44.994619094865,4.0200861537498,396.59398135112,2
1377280480,44.989015052508,4.0190292015841,386.60562866622,2
1377280540,44.983719396125,4.0162828667168,370.71559164655,2
1377280600,44.979234543567,4.0119910797281,350.00668654783,2
1377280660,44.975998191233,4.0064334502185,325.89010826229,2
1377280720,44.974350506535,4.0000023765177,300.00926535897,2
1377280780,44.974507978213,3.99317217574,274.12779107377,2
1377280840,44.976546133803,3.9864622841811,250.00936166773,2
1377280900,44.980392566651,3.980397107873,229.29751185327,2
1377280960,44.985830902214,3.9754654029335,213.40363718838,2
1377281020,44.992515502874,3.9720821348837,203.41081544261,2
1377281080,44.999995907807,3.9705556104927,200.00000096578,2
1377281140,45.007749280545,3.9710623111407,203.40362149585,2
1377281200,45.015218540447,3.9736313118637,213.38973952168,2
1377281260,45.021853426538,3.9781394855184,229.27785751412,2
1377281320,45.027151513,3.9843179166047,249.9852899883,2
1377281380,45.030696181519,3.9917691400802,274.10094240303,2
1377281440,45.032188757696,3.999994035192,299.98146928215,2
1377281500,45.031472423045,4.0084264994366,325.86325892501,2
1377281560,45.028546092139,4.0164734540499,349.98261358073,2
1377281620,45.023567155577,4.0235573315079,370.69593548635,2
1377281680,45.016842783261,4.0291579967196,386.5917287692,2
1377281740,45.008810302583,4.0328510719962,396.58678491673,2
1377281800,45.000007954281,4.0343398711236,399.99999731729,2
1377281860,44.991038028444,4.0334785842088,396.59877482793,2
1377281920,44.982524944354,4.0302849623229,386.61489154689,2
1377281980,44.975071219817,4.0249414869959,370.72869271808,2
1377282040,44.969214450379,4.0177848226966,350.02273304622,2
1377282100,44.965388372774,4.00928418327,325.90800670932,2
1377282160,44.963890822268,4.0000100369351,300.02779607658,2
1377282220,44.964860927635,3.9905952724497,274.14569129825,2
1377282280,44.968267252326,3.9816915014656,250.0254115999,2
1377282340,44.973907829795,3.9739235390308,229.31061778093,2
1377282400,44.98142220794,3.9678452586446,213.41290601659,2
1377282460,44.990314770635,3.9638999480652,203.41561555309,2
1377282520,44.999987802896,3.9623880008207,200.00000525812,2
1377282580,45.0097820672,3.9634442852641,203.39882967755,2
1377282640,45.019022111591,3.9670268715208,213.3804781281,2
1377282700,45.027063174913,3.9729180122975,229.2647576569,2
1377282760,45.033336416886,3.9807374206117,249.9692443487,2
1377282820,45.037389291915,3.9899670255285,274.08304440075,2
1377282880,45.038918200308,3.9999855763555,299.96293856493,2
1377282940,45.037791068505,4.0101107636083,325.84535825655,2
1377283000,45.034058195811,4.0196459812359,349.96656279046,2
1377283060,45.027950512067,4.027928508151,370.68282834494,2
1377283120,45.019865262999,4.0343757634657,386.5824584543,2
1377283180,45.010340017058,4.0385263989963,396.58198314793,2
1377283240,45.000016708221,4.0400733283692,399.999991308,2
1377283300,44.989598135812,4.0388863323654,396.60356498767,2
1377283360,44.979799884959,4.0350225885358,386.62415145331,2
1377283420,44.971300971042,4.0287243012285,370.74179136088,2
1377283480,44.964696623558,4.0204034990236,350.03877782689,2
1377283540,44.960456499964,4.0106149585155,325.9259042667,2
1377283600,44.95889126577,4.0000190443604,300.04632679324,2
1377283660,44.960129916495,3.9893369673851,274.16359241053,2
1377283720,44.964109488064,3.9793015051504,250.04146324813,2
1377283780,44.970577954327,3.9706065640232,229.32372613597,2
1377283840,44.979110201968,3.9638590641229,213.42217781809,2
1377283900,44.989136066668,3.9595364900397,203.42041898016,2
1377283960,44.999978573108,3.9579530792656,200.00001298434,2
1377284020,45.010899803684,3.9592370412378,203.39404117642,2
1377284080,45.021151277319,3.9633204517884,213.37121970892,2
1377284140,45.030025388893,3.9699426015098,229.25166022863,2
1377284200,45.036904365775,3.978666651455,249.95320042709,2
1377284260,45.041303348406,3.9889085294107,274.06514728842,2
1377284320,45.042904587782,3.9999761484131,299.94440784899,2
1377284380,45.041580348544,4.0111163054831,325.82745670059,2
1377284440,45.037402872047,4.0215660734418,349.95051028439,2
1377284500,45.030640637254,4.0306051707254,370.66971877638,2
1377284560,45.021741098108,4.0376057071112,386.57318516628,2
1377284620,45.011301009425,4.0420758644122,396.57717806263,2
1377284680,45.000026314925,4.0436944706006,399.99998186485,2
1377284740,44.988684300871,4.0423340370852,396.60835183015,2
1377284800,44.978051265896,4.0380706108245,386.63340838517,2
1377284860,44.968859283429,4.0311796924913,370.7548875745,2
1377284920,44.961745714019,4.0221184275162,350.05482088929,2
1377284980,44.957208954196,4.0114952229003,325.94380093381,2
1377285040,44.955573496779,4.0000288139291,300.06485750831,2
1377285100,44.956966752097,3.9884995409432,274.18149441001,2
1377285160,44.961309282507,3.9776961457971,250.05751661189,2
1377285220,44.968319187972,3.9683617218505,229.33683691795,2
1377285280,44.977530410881,3.9611425269632,213.43145259256,2
1377285340,44.98832377014,3.9565431896801,203.42522572366,2
1377285400,44.999968653953,3.954891415826,200.00002414443,2
1377285460,45.011672558576,3.9563146641327,203.38925599262,2
1377285520,45.022635108281,3.9607304483137,213.36196426446,2
1377285580,45.032102868687,3.9678509942623,229.23856522978,2
1377285640,45.039421194642,3.9772019981709,249.93715822403,2
1377285700,45.044079540903,3.9881542617343,274.04725106667,2
1377285760,45.045747097218,3.9999660909316,299.92587713495,2
1377285820,45.044296260197,4.0118335966911,325.80955425775,2
1377285880,45.039812278812,4.0229454810261,349.93445606309,2
1377285940,45.032588352415,4.0325385698991,370.6566067811,2
1377286000,45.023106455615,4.0399502872007,386.56390890543,2
1377286060,45.012005144999,4.0446644584197,396.57236966099,2
1377286120,45.00003650106,4.046347275509,399.99996898782,2
1377286180,44.988015112822,4.0448709166581,396.61313535523,2
1377286240,44.976762570155,4.0403231515172,386.64266234215,2
1377286300,44.96705125062,4.0330022170879,370.76798135848,2
1377286360,44.959551250921,4.0233972568808,350.07086223287,2
1377286420,44.954784112315,4.0121556070875,325.96169671005,2
1377286480,44.953086537489,4.0000391203155,300.08338822115,2
1377286540,44.954586623541,3.9878724773565,274.19939729606,2
1377286600,44.959194287172,3.9764869978033,250.0735716906,2
1377286660,44.966606591588,3.9666637819415,229.34995012641,2
1377286720,44.976327665866,3.9590800763011,213.4407303397,2
1377286780,44.98770190635,3.9542625485316,203.43003578341,2
1377286840,44.999958234681,3.9525506970975,200.0000387384,2
1377286900,45.012262421553,3.9540729383898,203.38447412631,2
1377286960,45.023773922001,3.9587370542589,213.35271179505,2
1377287020,45.03370334651,3.9662357050619,229.22547266078,2
1377287080,45.041366635209,3.9760666837283,249.92111774007,2
1377287140,45.046232214678,3.9875665755032,274.0293557361,2
1377287200,45.047957884871,3.9999555652854,299.90734642346,2
1377287260,45.04641487601,4.012390363384,325.79165092864,2
1377287320,45.041697385365,4.0240216544137,349.91840012711,2
1377287380,45.034116892508,4.0340521523951,370.64349235957,2
1377287440,45.024181591599,4.0417912907473,386.55462967209,2
1377287500,45.012562299301,4.0467027933279,396.56755794317,2
1377287560,45.000047127281,4.0484418479404,399.99995267691,2
1377287620,44.987487984668,4.0468793050347,396.61791556273,2
1377287680,44.975742544837,4.0421112043233,386.65191332392,2
1377287740,44.965615632781,4.0344529309868,370.78107271238,2
1377287800,44.95780404129,4.0244183529861,350.08690185708,2
1377287860,44.952848561861,4.0126853199787,325.9795915948,2
1377287920,44.951096534117,4.0000498419156,300.10191893113,2
1377287980,44.952677507713,3.9873720471021,274.21730106807,2
1377288040,44.95749372127,3.9755175913419,250.08962848372,2
1377288100,44.965226094086,3.9652985119897,229.3630657609,2
1377288160,44.975355367089,3.957417570528,213.45001105917,2
1377288220,44.98719699191,3.9524199004662,203.43484915925,2
1377288280,44.999947422387,3.9506552886798,200.00005676624,2
1377288340,45.012738675962,3.9522537004781,203.37969557766,2
1377288400,45.024697457804,3.9571157601996,213.34346230099,2
1377288460,45.035004817839,3.964918880996,229.21238252209,2
1377288520,45.042952263087,3.9751386690192,249.90507897575,2
1377288580,45.047990478795,3.9870841814719,274.01146129733,2
1377288640,45.049767306663,3.9999446665418,299.88881571516,2
1377288700,45.048152353993,4.012844621479,325.77374671388,2
1377288760,45.043246514701,4.0249034276054,349.90234247698,2
1377288820,45.035375710254,4.035295497941,370.63037551223,2
1377288880,45.025069235794,4.0433068271752,386.54534746657,2
1377288940,45.013024150419,4.0483840687716,396.56274290935,2
1377289000,45.00005810861,4.0501727647183,399.99993293213,2
1377289060,44.987053826379,4.0485420862484,396.6226924525,2
1377289120,44.974898955964,4.0435943592267,386.66116133018,2
1377289180,44.96442546654,4.0356586836687,370.79416163574,2
1377289240,44.95635267267,4.0252690424824,350.10293976137,2
1377289300,44.951237813407,4.0131283558767,325.99748558744,2
1377289360,44.949437578625,4.0000609022975,300.12044963761,2
